order_id,customer_id,session_id,order_date,num_items,subtotal,discount,total,returned
O00001086,C000411,S00019024,2023-11-11,3,202.39,1.85,200.54,False
O00001087,C000411,S00019030,2023-04-06,3,243.7,0.0,243.7,False
O00001088,C000411,S00019033,2023-04-14,3,235.91,0.0,235.91,True
O00001089,C000412,S00019051,2023-08-30,3,156.35,0.0,156.35,False
O00001090,C000412,S00019072,2023-06-18,3,190.55,0.0,190.55,False
O00001091,C000412,S00019077,2023-08-27,3,241.53,0.0,241.53,False
O00001092,C000412,S00019079,2023-09-01,3,179.74,0.0,179.74,False
O00001093,C000413,S00019089,2023-07-13,3,325.66,0.0,325.66,False
O00001094,C000413,S00019094,2023-06-18,3,253.78,0.0,253.78,False
O00001095,C000413,S00019108,2023-03-25,3,154.67,0.0,154.67,False
O00001096,C000413,S00019109,2023-04-02,3,254.87,0.0,254.87,False
O00001097,C000413,S00019111,2023-05-08,3,216.91,0.0,216.91,True
O00001098,C000413,S00019113,2023-04-12,3,484.22,0.0,484.22,True
O00001099,C000413,S00019115,2023-04-30,3,219.23,0.0,219.23,False
O00001100,C000413,S00019117,2023-09-12,3,573.73,0.0,573.73,False
O00001101,C000413,S00019120,2023-12-28,3,151.72,29.91,121.81,False
O00001102,C000413,S00019131,2023-12-15,3,124.11,13.77,110.34,False
O00001103,C000413,S00019151,2023-08-01,3,150.08,0.0,150.08,False
O00001104,C000415,S00019234,2023-08-28,3,216.23,0.0,216.23,True
O00001105,C000415,S00019262,2023-05-29,3,414.99,0.0,414.99,False
O00001106,C000415,S00019266,2023-11-10,3,375.77,63.73,312.04,False
O00001107,C000415,S00019276,2023-10-23,3,295.56,0.0,295.56,False
O00001108,C000416,S00019299,2023-09-16,3,381.92,0.0,381.92,False
O00001109,C000416,S00019304,2023-07-03,3,111.0,0.0,111.0,False
O00001110,C000416,S00019307,2023-05-09,3,240.94,0.0,240.94,True
O00001111,C000416,S00019310,2023-05-27,3,226.27,0.0,226.27,False
O00001112,C000416,S00019315,2023-10-31,3,369.71,0.0,369.71,True
O00001113,C000416,S00019322,2023-05-07,3,126.32,0.0,126.32,True
O00001114,C000416,S00019347,2023-09-27,3,272.12,0.0,272.12,False
O00001115,C000416,S00019348,2023-08-13,3,335.73,0.0,335.73,False
O00001116,C000416,S00019354,2023-05-09,3,374.65,0.0,374.65,False
O00001117,C000416,S00019370,2023-06-29,3,288.25,0.0,288.25,True
O00001118,C000416,S00019372,2023-06-06,3,184.59,0.0,184.59,False
O00001119,C000419,S00019462,2023-10-18,3,390.35,0.0,390.35,True
O00001120,C000419,S00019466,2023-09-27,3,261.65,0.0,261.65,False
O00001121,C000419,S00019468,2023-08-31,3,191.34,0.0,191.34,False
O00001122,C000419,S00019472,2023-12-20,3,506.29,58.14,448.15,False
O00001123,C000419,S00019478,2023-09-07,3,235.43,0.0,235.43,True
O00001124,C000419,S00019479,2023-07-30,3,255.29,0.0,255.29,True
O00001125,C000419,S00019481,2023-12-11,3,179.67,5.87,173.8,False
O00001126,C000419,S00019486,2023-11-21,3,216.04,37.45,178.59,False
O00001127,C000420,S00019554,2023-10-27,1,74.96,0.0,74.96,False
O00001128,C000421,S00019623,2023-06-14,3,179.65,0.0,179.65,False
O00001129,C000421,S00019626,2023-03-21,3,183.28,0.0,183.28,False
O00001130,C000422,S00019638,2023-07-31,3,237.95,0.0,237.95,False
O00001131,C000422,S00019663,2023-09-14,3,303.55,0.0,303.55,True
O00001132,C000422,S00019673,2023-05-31,3,222.67,0.0,222.67,False
O00001133,C000422,S00019677,2023-04-21,3,310.38,0.0,310.38,False
O00001134,C000423,S00019682,2023-10-27,4,319.57,0.0,319.57,False
O00001135,C000423,S00019686,2023-09-28,4,266.68,0.0,266.68,False
O00001136,C000423,S00019687,2023-09-10,4,327.93,0.0,327.93,False
O00001137,C000424,S00019693,2023-05-17,3,349.28,0.0,349.28,False
O00001138,C000424,S00019695,2023-08-13,3,361.21,0.0,361.21,False
O00001139,C000424,S00019704,2023-07-17,3,128.02,0.0,128.02,False
O00001140,C000424,S00019730,2023-06-30,3,205.25,0.0,205.25,False
O00001141,C000424,S00019731,2023-12-14,3,159.76,31.54,128.22,False
O00001142,C000425,S00019800,2023-07-06,1,63.37,0.0,63.37,False
O00001143,C000427,S00019844,2023-11-01,3,304.95,57.58,247.37,True
O00001144,C000427,S00019860,2023-11-23,3,443.75,35.47,408.28,True
O00001145,C000427,S00019862,2023-08-15,3,368.33,0.0,368.33,True
O00001146,C000427,S00019863,2023-05-31,3,335.23,0.0,335.23,False
O00001147,C000428,S00019877,2023-03-31,3,209.48,0.0,209.48,False
O00001148,C000428,S00019881,2023-05-30,3,96.38,0.0,96.38,False
O00001149,C000428,S00019884,2023-03-22,3,277.49,0.0,277.49,False
O00001150,C000428,S00019885,2023-04-16,3,232.97,0.0,232.97,False
O00001151,C000428,S00019893,2023-09-14,3,180.56,0.0,180.56,False
O00001152,C000428,S00019906,2023-07-20,3,226.71,0.0,226.71,False
O00001153,C000428,S00019910,2023-11-26,3,485.75,86.33,399.42,False
O00001154,C000429,S00019922,2023-05-20,3,322.29,0.0,322.29,True
O00001155,C000429,S00019924,2023-09-29,3,247.3,0.0,247.3,True
O00001156,C000429,S00019931,2023-10-24,3,205.37,0.0,205.37,True
O00001157,C000429,S00019934,2023-12-14,3,171.24,12.27,158.97,True
O00001158,C000429,S00019935,2023-06-29,3,380.88,0.0,380.88,False
O00001159,C000429,S00019953,2023-12-06,3,275.49,53.97,221.52,True
O00001160,C000429,S00019962,2023-08-24,3,211.63,0.0,211.63,False
O00001161,C000432,S00020115,2023-05-28,1,94.29,0.0,94.29,False
O00001162,C000434,S00020183,2023-12-01,3,114.66,20.15,94.51,False
O00001163,C000434,S00020185,2023-03-18,3,205.0,0.0,205.0,False
O00001164,C000434,S00020196,2023-04-14,3,251.22,0.0,251.22,False
O00001165,C000434,S00020199,2023-08-27,3,245.89,0.0,245.89,False
O00001166,C000434,S00020205,2023-11-11,3,226.27,31.0,195.27,False
O00001167,C000434,S00020234,2023-03-24,3,310.16,0.0,310.16,False
O00001168,C000436,S00020288,2023-06-25,1,138.4,0.0,138.4,True
O00001169,C000436,S00020295,2023-09-26,1,190.75,0.0,190.75,False
O00001170,C000436,S00020302,2023-06-03,1,284.82,0.0,284.82,False
O00001171,C000436,S00020321,2023-06-03,1,61.66,0.0,61.66,False
O00001172,C000438,S00020427,2023-11-07,1,39.54,6.89,32.65,False
O00001173,C000439,S00020465,2023-09-14,4,391.61,0.0,391.61,False
O00001174,C000439,S00020469,2023-06-01,4,294.07,0.0,294.07,False
O00001175,C000440,S00020474,2023-07-17,3,220.58,0.0,220.58,False
O00001176,C000440,S00020481,2023-06-09,3,379.51,0.0,379.51,False
O00001177,C000440,S00020485,2023-08-14,3,358.31,0.0,358.31,True
O00001178,C000440,S00020488,2023-04-28,3,188.26,0.0,188.26,False
O00001179,C000440,S00020494,2023-03-23,3,121.8,0.0,121.8,False
O00001180,C000440,S00020501,2023-02-24,3,355.44,0.0,355.44,False
O00001181,C000440,S00020506,2023-08-19,3,199.44,0.0,199.44,False
O00001182,C000440,S00020508,2023-06-10,3,287.3,0.0,287.3,False
O00001183,C000440,S00020512,2023-04-14,3,283.78,0.0,283.78,False
O00001184,C000440,S00020516,2023-09-15,3,333.77,0.0,333.77,False
O00001185,C000440,S00020521,2023-07-01,3,291.03,0.0,291.03,False
O00001186,C000441,S00020547,2023-10-29,3,174.58,0.0,174.58,False
O00001187,C000441,S00020550,2023-12-04,3,290.91,19.18,271.73,False
O00001188,C000441,S00020559,2023-03-27,3,91.44,0.0,91.44,True
O00001189,C000441,S00020570,2023-04-24,3,231.23,0.0,231.23,False
O00001190,C000441,S00020578,2023-02-15,3,146.68,0.0,146.68,False
O00001191,C000441,S00020579,2023-03-17,3,189.78,0.0,189.78,False
O00001192,C000441,S00020580,2023-07-10,3,265.34,0.0,265.34,False
O00001193,C000441,S00020588,2023-04-14,3,284.78,0.0,284.78,True
O00001194,C000441,S00020589,2023-06-24,3,139.43,0.0,139.43,False
O00001195,C000441,S00020594,2023-09-13,3,212.84,0.0,212.84,True
O00001196,C000443,S00020680,2023-06-18,3,364.82,0.0,364.82,True
O00001197,C000443,S00020698,2023-12-11,3,213.94,30.29,183.65,True
O00001198,C000443,S00020704,2023-03-10,3,227.15,0.0,227.15,False
O00001199,C000443,S00020716,2023-06-08,3,175.27,0.0,175.27,False
O00001200,C000443,S00020724,2023-08-22,3,242.85,0.0,242.85,False
O00001201,C000443,S00020725,2023-12-20,3,214.29,3.33,210.96,False
O00001202,C000443,S00020727,2023-12-06,3,179.94,24.6,155.34,False
O00001203,C000443,S00020729,2023-11-27,3,418.51,71.81,346.7,True
O00001204,C000443,S00020738,2023-10-15,3,234.92,0.0,234.92,False
O00001205,C000444,S00020742,2023-10-24,3,254.72,0.0,254.72,False
O00001206,C000444,S00020761,2023-11-11,3,223.96,13.9,210.06,False
O00001207,C000444,S00020763,2023-06-29,3,202.04,0.0,202.04,False
O00001208,C000444,S00020764,2023-12-23,3,195.54,17.42,178.12,False
O00001209,C000444,S00020777,2023-11-28,3,406.61,3.56,403.05,False
O00001210,C000445,S00020786,2023-11-15,3,254.94,22.84,232.1,False
O00001211,C000445,S00020795,2023-07-02,3,144.95,0.0,144.95,False
O00001212,C000445,S00020796,2023-08-20,3,472.89,0.0,472.89,False
O00001213,C000445,S00020797,2023-05-04,3,202.46,0.0,202.46,False
O00001214,C000445,S00020798,2023-10-22,3,556.75,0.0,556.75,False
O00001215,C000445,S00020804,2023-12-06,3,139.94,4.18,135.76,False
O00001216,C000445,S00020809,2023-10-02,3,252.82,0.0,252.82,True
O00001217,C000445,S00020814,2023-07-23,3,273.67,0.0,273.67,False
O00001218,C000445,S00020816,2023-06-27,3,266.12,0.0,266.12,False
O00001219,C000445,S00020819,2023-08-08,3,187.47,0.0,187.47,False
O00001220,C000446,S00020829,2023-07-01,3,314.13,0.0,314.13,False
O00001221,C000446,S00020835,2023-09-09,3,310.62,0.0,310.62,False
O00001222,C000446,S00020839,2023-11-27,3,260.45,28.78,231.67,True
O00001223,C000446,S00020852,2023-09-21,3,206.88,0.0,206.88,False
O00001224,C000446,S00020870,2023-04-09,3,296.77,0.0,296.77,False
O00001225,C000448,S00020914,2023-06-24,3,155.36,0.0,155.36,True
O00001226,C000448,S00020918,2023-05-24,3,321.6,0.0,321.6,True
O00001227,C000448,S00020929,2023-04-29,3,384.37,0.0,384.37,False
O00001228,C000448,S00020930,2023-04-12,3,227.65,0.0,227.65,False
O00001229,C000448,S00020938,2023-09-25,3,352.31,0.0,352.31,True
O00001230,C000448,S00020974,2023-06-03,3,301.32,0.0,301.32,False
O00001231,C000449,S00020980,2023-11-30,3,476.97,15.74,461.23,False
O00001232,C000449,S00020985,2023-08-10,3,280.16,0.0,280.16,False
O00001233,C000449,S00021005,2023-06-28,3,346.89,0.0,346.89,False
O00001234,C000450,S00021015,2023-08-28,3,153.6,0.0,153.6,False
O00001235,C000450,S00021025,2023-11-26,3,361.11,24.92,336.19,True
O00001236,C000450,S00021032,2023-12-07,3,219.44,18.08,201.36,False
O00001237,C000450,S00021035,2023-12-16,3,229.79,17.87,211.92,True
O00001238,C000450,S00021052,2023-10-22,3,318.82,0.0,318.82,False
O00001239,C000451,S00021058,2023-08-31,3,67.3,0.0,67.3,False
O00001240,C000451,S00021061,2023-05-20,3,541.11,0.0,541.11,False
O00001241,C000451,S00021062,2023-11-23,3,257.59,34.07,223.52,False
O00001242,C000451,S00021065,2023-12-28,3,243.34,25.79,217.55,True
O00001243,C000451,S00021071,2023-03-31,3,456.91,0.0,456.91,False
O00001244,C000451,S00021076,2023-04-06,3,447.54,0.0,447.54,False
O00001245,C000451,S00021077,2023-03-03,3,176.98,0.0,176.98,False
O00001246,C000451,S00021078,2023-12-12,3,248.54,14.66,233.88,False
O00001247,C000451,S00021081,2023-04-26,3,247.99,0.0,247.99,False
O00001248,C000451,S00021093,2023-08-22,3,226.54,0.0,226.54,False
O00001249,C000451,S00021100,2023-02-26,3,193.38,0.0,193.38,False
O00001250,C000452,S00021111,2023-09-30,4,195.56,0.0,195.56,False
O00001251,C000452,S00021115,2023-09-09,4,418.96,0.0,418.96,False
O00001252,C000453,S00021127,2023-12-09,4,250.28,21.47,228.81,False
O00001253,C000453,S00021129,2023-03-09,4,312.27,0.0,312.27,False
O00001254,C000453,S00021130,2023-12-07,4,310.35,37.52,272.83,False
O00001255,C000454,S00021153,2023-07-30,1,131.27,0.0,131.27,False
O00001256,C000456,S00021225,2023-07-02,3,449.24,0.0,449.24,True
O00001257,C000456,S00021238,2023-01-30,3,331.88,0.0,331.88,False
O00001258,C000456,S00021241,2023-07-02,3,300.05,0.0,300.05,True
O00001259,C000456,S00021253,2023-07-10,3,296.13,0.0,296.13,False
O00001260,C000456,S00021267,2023-12-08,3,285.01,31.65,253.36,False
O00001261,C000457,S00021282,2023-07-27,4,208.59,0.0,208.59,False
O00001262,C000458,S00021297,2023-08-28,1,73.27,0.0,73.27,False
O00001263,C000460,S00021369,2023-07-03,1,60.74,0.0,60.74,False
O00001264,C000460,S00021403,2023-05-31,1,46.93,0.0,46.93,False
O00001265,C000461,S00021419,2023-10-20,3,260.24,0.0,260.24,False
O00001266,C000461,S00021424,2023-12-28,3,398.07,25.62,372.45,False
O00001267,C000461,S00021428,2023-04-25,3,247.13,0.0,247.13,False
O00001268,C000461,S00021440,2023-12-03,3,330.75,51.39,279.36,True
O00001269,C000461,S00021446,2023-02-23,3,390.38,0.0,390.38,False
O00001270,C000461,S00021448,2023-04-29,3,359.78,0.0,359.78,False
O00001271,C000461,S00021449,2023-05-07,3,237.09,0.0,237.09,True
O00001272,C000461,S00021459,2023-04-14,3,162.84,0.0,162.84,False
O00001273,C000461,S00021461,2023-04-28,3,316.22,0.0,316.22,False
O00001274,C000461,S00021465,2023-12-01,3,361.66,27.13,334.53,True
O00001275,C000462,S00021476,2023-09-26,1,61.24,0.0,61.24,False
O00001276,C000464,S00021518,2023-11-20,3,157.56,5.51,152.05,False
O00001277,C000464,S00021519,2023-11-20,3,480.34,59.58,420.76,False
O00001278,C000464,S00021522,2023-07-19,3,184.03,0.0,184.03,False
O00001279,C000464,S00021523,2023-07-30,3,319.02,0.0,319.02,False
O00001280,C000464,S00021528,2023-09-07,3,443.16,0.0,443.16,False
O00001281,C000464,S00021532,2023-06-18,3,312.11,0.0,312.11,False
O00001282,C000464,S00021533,2023-12-08,3,279.97,12.82,267.15,True
O00001283,C000464,S00021534,2023-05-09,3,411.5,0.0,411.5,False
O00001284,C000464,S00021536,2023-10-11,3,346.06,0.0,346.06,False
O00001285,C000464,S00021539,2023-08-09,3,129.85,0.0,129.85,False
O00001286,C000464,S00021540,2023-11-01,3,328.77,11.75,317.02,False
O00001287,C000464,S00021544,2023-10-08,3,211.02,0.0,211.02,False
O00001288,C000464,S00021545,2023-12-21,3,292.05,11.53,280.52,False
O00001289,C000465,S00021568,2023-08-31,1,108.35,0.0,108.35,False
O00001290,C000465,S00021582,2023-08-01,1,108.41,0.0,108.41,False
O00001291,C000466,S00021625,2023-10-27,3,374.58,0.0,374.58,True
O00001292,C000466,S00021627,2023-06-01,3,391.67,0.0,391.67,False
O00001293,C000466,S00021630,2023-09-29,3,149.58,0.0,149.58,False
O00001294,C000466,S00021631,2023-09-01,3,245.43,0.0,245.43,False
O00001295,C000469,S00021702,2023-04-14,3,266.28,0.0,266.28,False
O00001296,C000469,S00021709,2023-04-16,3,381.21,0.0,381.21,False
O00001297,C000469,S00021710,2023-11-28,3,340.07,46.75,293.32,False
O00001298,C000469,S00021713,2023-08-18,3,320.19,0.0,320.19,False
O00001299,C000469,S00021714,2023-12-02,3,399.81,73.21,326.6,False
O00001300,C000469,S00021715,2023-09-25,3,439.92,0.0,439.92,False
O00001301,C000469,S00021719,2023-07-04,3,156.7,0.0,156.7,False
O00001302,C000469,S00021721,2023-06-20,3,367.34,0.0,367.34,False
O00001303,C000469,S00021722,2023-04-23,3,468.21,0.0,468.21,False
O00001304,C000469,S00021733,2023-07-12,3,347.19,0.0,347.19,False
O00001305,C000469,S00021737,2023-11-19,3,207.39,36.15,171.24,True
O00001306,C000469,S00021739,2023-05-11,3,352.22,0.0,352.22,False
O00001307,C000469,S00021745,2023-10-05,3,540.32,0.0,540.32,False
O00001308,C000471,S00021838,2023-09-06,3,203.17,0.0,203.17,False
O00001309,C000471,S00021839,2023-02-19,3,233.92,0.0,233.92,True
O00001310,C000471,S00021851,2023-12-01,3,441.78,9.06,432.72,False
O00001311,C000471,S00021860,2023-07-14,3,340.66,0.0,340.66,False
O00001312,C000471,S00021877,2023-08-20,3,164.72,0.0,164.72,False
O00001313,C000471,S00021882,2023-08-13,3,256.97,0.0,256.97,False
O00001314,C000471,S00021889,2023-12-17,3,316.89,18.75,298.14,False
O00001315,C000472,S00021894,2023-06-13,3,332.35,0.0,332.35,False
O00001316,C000472,S00021900,2023-04-22,3,323.42,0.0,323.42,False
O00001317,C000472,S00021916,2023-09-15,3,176.14,0.0,176.14,False
O00001318,C000472,S00021917,2023-03-31,3,333.1,0.0,333.1,False
O00001319,C000472,S00021919,2023-04-13,3,213.5,0.0,213.5,True
O00001320,C000472,S00021929,2023-07-15,3,293.56,0.0,293.56,False
O00001321,C000472,S00021947,2023-11-06,3,235.18,14.96,220.22,False
O00001322,C000472,S00021948,2023-09-01,3,198.58,0.0,198.58,True
O00001323,C000475,S00022055,2023-07-18,3,228.85,0.0,228.85,False
O00001324,C000475,S00022068,2023-06-28,3,255.28,0.0,255.28,False
O00001325,C000475,S00022075,2023-04-27,3,117.62,0.0,117.62,False
O00001326,C000475,S00022079,2023-08-08,3,294.14,0.0,294.14,False
O00001327,C000475,S00022082,2023-11-11,3,232.93,11.55,221.38,True
O00001328,C000475,S00022086,2023-12-28,3,477.79,0.48,477.31,False
O00001329,C000475,S00022094,2023-11-02,3,196.5,28.16,168.34,False
O00001330,C000475,S00022100,2023-07-13,3,190.5,0.0,190.5,True
O00001331,C000476,S00022114,2023-11-11,1,194.15,26.86,167.29,False
O00001332,C000477,S00022130,2023-07-21,4,551.02,0.0,551.02,False
O00001333,C000478,S00022159,2023-08-07,3,333.91,0.0,333.91,False
O00001334,C000478,S00022167,2023-05-02,3,334.55,0.0,334.55,False
O00001335,C000478,S00022168,2023-06-18,3,195.27,0.0,195.27,False
O00001336,C000478,S00022169,2023-04-17,3,287.76,0.0,287.76,False
O00001337,C000478,S00022171,2023-10-11,3,232.43,0.0,232.43,False
O00001338,C000479,S00022206,2023-10-03,3,310.63,0.0,310.63,False
O00001339,C000479,S00022215,2023-07-07,3,81.84,0.0,81.84,True
O00001340,C000479,S00022216,2023-04-08,3,239.77,0.0,239.77,False
O00001341,C000479,S00022236,2023-05-27,3,391.37,0.0,391.37,False
O00001342,C000481,S00022308,2023-06-18,3,281.36,0.0,281.36,False
O00001343,C000481,S00022310,2023-08-18,3,196.52,0.0,196.52,True
O00001344,C000481,S00022312,2023-10-21,3,311.62,0.0,311.62,True
O00001345,C000481,S00022332,2023-06-23,3,287.57,0.0,287.57,False
O00001346,C000481,S00022333,2023-11-27,3,274.57,8.22,266.35,True
O00001347,C000483,S00022480,2023-06-18,1,108.41,0.0,108.41,False
O00001348,C000485,S00022527,2023-08-02,1,71.1,0.0,71.1,False
O00001349,C000486,S00022558,2023-10-01,3,293.51,0.0,293.51,True
O00001350,C000486,S00022561,2023-08-08,3,144.02,0.0,144.02,False
O00001351,C000486,S00022563,2023-10-18,3,331.51,0.0,331.51,False
O00001352,C000486,S00022580,2023-04-25,3,165.65,0.0,165.65,False
O00001353,C000486,S00022600,2023-07-16,3,290.2,0.0,290.2,True
O00001354,C000486,S00022610,2023-12-26,3,227.81,19.0,208.81,False
O00001355,C000486,S00022618,2023-05-05,3,478.79,0.0,478.79,True
O00001356,C000486,S00022627,2023-10-12,3,423.72,0.0,423.72,False
O00001357,C000487,S00022646,2023-06-01,3,172.08,0.0,172.08,False
O00001358,C000487,S00022661,2023-11-04,3,168.5,8.15,160.35,True
O00001359,C000487,S00022663,2023-02-25,3,254.62,0.0,254.62,True
O00001360,C000487,S00022665,2023-10-13,3,323.68,0.0,323.68,False
O00001361,C000487,S00022678,2023-06-28,3,195.32,0.0,195.32,False
O00001362,C000487,S00022688,2023-11-30,3,158.75,7.21,151.54,False
O00001363,C000487,S00022692,2023-08-04,3,162.86,0.0,162.86,False
O00001364,C000488,S00022712,2023-07-23,1,42.17,0.0,42.17,False
O00001365,C000489,S00022767,2023-11-19,3,82.96,15.82,67.14,True
O00001366,C000489,S00022769,2023-08-03,3,284.97,0.0,284.97,False
O00001367,C000489,S00022774,2023-09-18,3,358.42,0.0,358.42,True
O00001368,C000490,S00022782,2023-05-29,3,138.26,0.0,138.26,False
O00001369,C000490,S00022789,2023-09-28,3,382.56,0.0,382.56,True
O00001370,C000490,S00022826,2023-12-30,3,109.89,6.64,103.25,False
O00001371,C000492,S00022884,2023-07-19,3,228.28,0.0,228.28,False
O00001372,C000492,S00022885,2023-07-25,3,525.25,0.0,525.25,False
O00001373,C000492,S00022898,2023-07-26,3,161.8,0.0,161.8,False
O00001374,C000493,S00022904,2023-11-26,1,228.64,18.71,209.93,False
O00001375,C000493,S00022927,2023-09-22,1,33.3,0.0,33.3,False
O00001376,C000494,S00022963,2023-06-19,1,113.31,0.0,113.31,True
O00001377,C000495,S00022982,2023-12-03,3,357.94,35.68,322.26,True
O00001378,C000495,S00022989,2023-10-17,3,289.57,0.0,289.57,False
O00001379,C000495,S00023011,2023-06-20,3,98.07,0.0,98.07,True
O00001380,C000495,S00023021,2023-11-28,3,308.95,29.03,279.92,False
O00001381,C000496,S00023022,2023-04-25,3,283.19,0.0,283.19,False
O00001382,C000496,S00023024,2023-10-06,3,321.9,0.0,321.9,False
O00001383,C000496,S00023032,2023-03-15,3,203.11,0.0,203.11,False
O00001384,C000496,S00023035,2023-11-28,3,180.87,29.41,151.46,False
O00001385,C000496,S00023046,2023-10-11,3,165.07,0.0,165.07,False
O00001386,C000496,S00023055,2023-03-02,3,352.09,0.0,352.09,False
O00001387,C000496,S00023062,2023-12-27,3,215.51,25.3,190.21,False
O00001388,C000496,S00023079,2023-11-08,3,266.53,15.23,251.3,True
O00001389,C000496,S00023082,2023-10-04,3,493.58,0.0,493.58,False
O00001390,C000496,S00023086,2023-05-12,3,498.96,0.0,498.96,False
O00001391,C000497,S00023093,2023-05-29,1,139.28,0.0,139.28,False
O00001392,C000497,S00023101,2023-10-01,1,126.63,0.0,126.63,False
O00001393,C000497,S00023104,2023-10-14,1,103.15,0.0,103.15,False
O00001394,C000498,S00023193,2023-12-08,1,71.1,10.05,61.05,False
O00001395,C000499,S00023202,2023-09-15,3,237.82,0.0,237.82,False
O00001396,C000499,S00023207,2023-04-16,3,370.58,0.0,370.58,False
O00001397,C000499,S00023208,2023-07-20,3,274.76,0.0,274.76,False
O00001398,C000499,S00023213,2023-07-18,3,138.29,0.0,138.29,False
O00001399,C000499,S00023214,2023-07-09,3,120.29,0.0,120.29,False
O00001400,C000499,S00023218,2023-05-02,3,207.52,0.0,207.52,False
O00001401,C000499,S00023234,2023-09-15,3,190.68,0.0,190.68,False
O00001402,C000499,S00023250,2023-10-26,3,115.58,0.0,115.58,False
O00001403,C000500,S00023255,2023-10-30,1,97.9,0.0,97.9,True
O00001404,C000500,S00023267,2023-12-21,1,90.28,9.18,81.1,False
